,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2784,8.05704123109561,0.46133275261753093,0.4477032520358574,4.8689024389242785,0.07180720093067766,3.0,9.65926248545816,0.996181328397249,3.297036875727092,0.5634073751454184,11.420746225278876,1
1285,11.3,0.37,0.5,1.8,0.09,20.0,47.0,0.99734,3.15,0.57,10.5,2
3767,9.527244352750317,0.32661556847609163,0.44329998124438313,1.9859555722272149,0.07913199924977533,40.280888555455704,67.76822101352691,0.9944369377636069,3.083146686672658,0.6536377823624842,11.993400037511234,5
1601,8.774164518889766,0.7232100515482344,0.2259486683836172,1.8146778350535937,0.10094510309249688,26.657517182082813,48.524463058422654,0.9976539319158032,3.343287585910414,0.6974164518889766,9.795107388315468,0
2096,7.023934364288695,0.8888983402152693,0.022393436428869498,1.603081855719651,0.17473904191305767,17.79147491430956,37.9573745715478,0.9957580128248711,3.315521312714226,0.5279147491430957,9.75521312714226,0
1663,8.972118574450404,0.5887376484947496,0.25341383368588033,1.3810098812042002,0.19338931497695855,26.860592872252013,40.46395914293268,0.9968881522371572,3.3562019762408397,0.7211781947382336,9.860336627068067,0
2789,8.320512765894936,0.6342307446527208,0.1979487234105065,1.6435893612645445,0.08266665956634155,23.71795745681041,109.97438300622863,0.9972328204254319,3.168205106357974,1.011282340756845,9.120512765894935,1
2365,7.039543317054593,0.5090715243863735,0.1767427804909012,1.9697716585272964,0.08188371390245443,9.348858292636482,23.116286097545494,0.9960976893877719,3.3888371390245453,0.43348858292636483,9.113957353650022,1
1749,7.722565387182518,0.9406915918899983,0.10994532236775259,2.1098271020275003,0.06227752326357505,19.01728979724996,48.80345795944999,0.9974185163260313,3.3041037387834997,0.5519654204055001,9.631210285807496,0
1561,7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,2
2909,9.902121468430517,0.5474156173696378,0.25165220613922423,2.2,0.07979235001746725,19.093217649113793,58.0466088245569,0.9990086467038685,3.1860591471923967,0.5651269707012587,10.1,3
3414,8.571649321457448,0.2086597285829793,0.40252601781382763,1.8574739821861723,0.06598454749797862,50.73194571659586,80.11857463968069,0.9958131945716596,3.4303090500404276,0.8388142536031931,11.226805428340414,4
2276,6.757457964896812,0.8331513263714767,0.0857457964896812,3.2193274383489925,0.06757457964896812,16.70168140412752,30.276261053095638,0.9957675212352796,3.456796238613507,0.541271017551594,11.057457964896813,1
1472,7.6,0.35,0.6,2.6,0.073,23.0,44.0,0.99656,3.38,0.79,11.1,3
1236,7.8,0.55,0.0,1.7,0.07,7.0,17.0,0.99659,3.26,0.64,9.4,3
575,12.3,0.27,0.49,3.1,0.079,28.0,46.0,0.9993,3.2,0.8,10.2,3
1606,8.852614317825044,1.1460586113248958,0.21920750561938254,2.1,0.16518382215106342,5.0,12.131535794562609,0.9968357608695386,3.3478968328355307,0.5028933189642,9.781594359084783,0
290,8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,4
3199,9.22389266682625,0.13671704086845163,0.4541792602171129,1.8104481505427823,0.07489551849457217,10.0,21.0,0.9957373215312898,3.3650729526660363,0.7495518494572178,11.691036989144354,4
3321,9.794088091780075,0.4100907014995846,0.5607725938211615,4.0359086460705385,0.09157272430713692,11.0,24.0,0.996922314519314,3.2857272430713693,0.9152267537489616,12.021363784643153,4
2902,9.916435752426406,0.684404791682272,0.340284099421087,2.539093682785631,0.0809093682785631,14.21812634428738,48.39093682785631,0.9979412209272774,3.192181263442874,0.5403686290141357,10.208217876213203,3
2595,6.629784278688639,1.036489213934432,0.06595685573772778,2.247338209016479,0.06980862885245445,18.648921393443196,30.595685573772776,0.9961096120700826,3.532287751229488,0.5664892139344319,11.03510786065568,1
2256,7.083514253008893,0.8702603477400569,0.048763568975667027,5.539263966836713,0.08183514253008885,3.123643102433298,13.917571265044469,0.9979942741156462,3.4061821551216647,0.5245335804225543,10.189696408130558,0
2184,9.147138669203716,0.8546062598221318,0.20959770215511714,2.8755808238262714,0.13079432648934808,5.596600633712517,13.016996831437417,0.999113631695818,3.350912202788005,0.5464759112802476,9.951161647652544,0
3825,9.537765892484012,0.36483730044211693,0.42309761973472987,4.337484179662621,0.07075813497789415,5.448373004421169,12.55162699557883,0.9965059698692124,3.2838047605305403,0.7617115094252479,12.196464296020947,5
1843,9.719008551511974,0.8459148946547802,0.37082649651459554,2.1,0.1846776924090194,5.0,14.297521378779937,0.9982714998853627,3.2426918187449747,0.5740614167313408,9.008028079007167,0
3652,8.52962886345821,0.3351523025343581,0.3733579378585972,1.8673250858546269,0.0702567834833045,37.42551201964777,78.2477388388985,0.9932977606852067,3.1499095535559403,0.6920823368762089,12.518848111198208,5
3163,11.460332495580849,0.25214619332030186,0.4830365483300755,1.8825913708251885,0.07417408629174811,10.0,21.0,0.997237900513164,3.054857105451689,0.6774086291748114,10.248172583496228,4
3238,8.2,0.28,0.4,2.4,0.052,4.0,10.0,0.99356,3.33,0.7,12.8,4
286,12.0,0.45,0.55,2.0,0.073,25.0,49.0,0.9997,3.1,0.76,10.3,3
1029,7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,4
3044,10.55148793593989,0.35272319039098365,0.5845536192180326,2.421280160150272,0.08627231903909836,5.757439679699456,20.48512064060109,0.9974973833737136,3.1691072384360655,0.7248512064060109,11.124256032030054,4
520,9.8,0.25,0.49,2.7,0.088,15.0,33.0,0.9982,3.42,0.9,10.0,3
1577,6.2,0.7,0.15,5.1,0.076,13.0,27.0,0.99622,3.54,0.6,11.9,3
3781,7.50221455949984,0.3579557088100032,0.33270865903994873,2.167972414199423,0.07481771647599872,16.591141762000643,26.657578546995836,0.994825774560089,3.262487203089965,0.7327086590399488,11.686200766599551,5
1743,10.190205137067418,0.6268471632354953,0.4620273516089889,2.3288671231991818,0.19249824429513793,4.8728515982226766,15.872851598222677,0.9993160820548269,3.1752578082132787,0.6230068379022472,8.514433561599592,0
2329,9.831881815178795,0.6384385683995374,0.4131664087455613,2.684603411718555,0.07150326591584771,15.503265915847713,47.0,0.9985354401338261,3.346768272937484,0.549978227227682,9.867247273928482,1
3695,9.90699635938209,0.3431178612128183,0.43612928327230904,5.336578384210359,0.07184410693935908,5.231178612128183,12.768821387871817,0.9970359241864073,3.257741433455382,0.7899467804233362,12.391939249084635,5
3168,8.205201849132393,0.29758010926691414,0.29732001681029446,2.3098002521544174,0.06937203530161841,17.901997478455826,49.0,0.9972236412943927,3.323139823491908,0.7380399495691166,10.570599243536748,4
2822,4.954025888153938,0.5871174079625174,0.13377381345961117,2.085248921326919,0.05886785596211665,8.59004314692323,65.29502157346161,0.9937318992701443,3.818869067298056,0.5659004314692323,12.554210089096012,1
2152,11.263008479057898,0.5884247880235525,0.6122595345332023,2.171917373254825,0.1093841096989207,8.595868662741243,38.2943857089957,1.0004068432255675,3.2247256359293424,0.5868495760471051,8.831504239528948,0
1851,8.067769758516619,0.9822625857589503,0.02,3.167769758516617,0.08312913659443733,6.0,11.145143900927115,0.9984961798092928,3.490160073064898,0.510320146129796,10.84759890402653,0
2283,6.254513829015616,0.8296383426165412,0.14083043432643147,1.6848379430052052,0.13041146282382876,7.924189715026026,20.848379430052052,0.9948548754863991,3.449169565673569,0.4568952571243493,9.45342885686524,1
2613,8.587114117825102,0.6376751646827368,0.28296912942600816,2.501959764955142,0.0862969129426008,14.44536941390122,44.72268470695061,0.9976,3.28128858821749,0.518515435286996,9.25742282356502,1
1853,7.946344315034537,0.9772666047333398,0.02884139212413659,4.077840062850472,0.08341057385839087,5.1158607875863416,11.88413921241366,0.9986724410205242,3.4564229543356357,0.4988413921241366,10.764229543356358,0
719,7.1,0.66,0.0,3.9,0.086,17.0,45.0,0.9976,3.46,0.54,9.5,2
815,10.8,0.45,0.33,2.5,0.099,20.0,38.0,0.99818,3.24,0.71,10.8,2
1769,7.469309010148512,1.3957257043094033,0.013069098985148709,3.0409751269307073,0.12262399111633632,4.477236040594052,10.30690989851487,0.9956277881726139,3.4738618020297025,0.4313658375643569,10.717032614207918,0
2540,7.17499763994447,0.7667528084660806,0.19399792315113357,2.209997167933364,0.08210006608155483,15.4999527988894,72.94991975811197,0.9961924926838279,3.339500141603332,0.6349995279888939,9.469999055977787,1
2394,8.316717547788075,0.6325228965046337,0.19832824522119252,1.617022834516524,0.08217328121244973,24.325192353908022,111.64427897324707,0.997226748076461,3.16668701911523,1.0313969967232033,9.116717547788074,1
1677,9.8747539045972,0.4947131349377916,0.35872128886967336,1.4562294920497667,0.1628000065664282,31.373769522986002,45.22786782981856,0.9977932948876655,3.371245898409953,0.8089344073913944,9.885409830683257,0
776,6.9,0.765,0.18,2.4,0.243,5.5,48.0,0.99612,3.4,0.6,10.3,3
3538,8.107411860883538,0.5448802790796127,0.36013115120340217,2.6647094189369267,0.07661003488495158,7.877993023009684,17.122006976990317,0.9927434725007938,3.2012200697699034,0.7181698953451452,13.118301046548547,5
3379,9.3511340950759,0.602871612100569,0.2675820259297908,2.9143580605028454,0.08626447930853891,20.591940086432636,54.91940086432636,0.9983695221123624,3.3577582025929793,0.7712089870351045,11.132746077789372,4
2781,5.940134729121816,0.7135370505084995,0.012993263543909197,1.8401347291218162,0.06866217569593946,6.0,13.0,0.995921039417237,3.620317614935788,0.6143310878479697,10.043310878479698,1
2204,6.91069705250513,0.8205754025952249,0.03580227893788475,3.8542962619250174,0.08010697052505125,4.419772106211525,13.05348526252565,0.9970956246730267,3.470988605310576,0.5720583105610892,10.081685657815706,0
3692,9.6905230890431,0.3815461534674031,0.5110723079195582,2.0952615445215503,0.07063092306934807,6.261846138696124,16.0,0.9955722184810819,3.187855384160884,0.6752369227739224,11.946384604022093,5
2526,8.7687385997661,0.6140639820304069,0.297499087981288,2.75623403967254,0.0877499087981288,16.624863197193203,45.8124315985966,0.9976,3.26312614002339,0.511250456009356,9.29374771995322,1
2462,9.456129837932705,0.6022808254360859,0.3733321583571846,2.529828890263004,0.08105274289247724,15.842123815412874,46.38595872819571,0.9981789380922936,3.2754383491278283,0.5292979364097854,9.415787618458713,1
1987,11.542110573402784,0.5732462335636581,0.6484221146805568,2.1662311678182906,0.07742512440700196,11.157788531944323,47.048241188831014,1.000680361851699,3.2562713545480317,0.5839899447609939,9.043417069947912,0
423,10.5,0.24,0.47,2.1,0.066,6.0,24.0,0.9978,3.15,0.9,11.0,4
2831,8.123813888564905,0.7696407293246086,0.29785812492710373,2.0,0.08278581249271037,12.238138885649054,60.52372222870189,0.9968078672909133,3.2961906944282453,0.5078581249271037,9.985720832847358,1
75,8.8,0.41,0.64,2.2,0.093,9.0,42.0,0.9986,3.54,0.66,10.5,2
1195,6.2,0.43,0.22,1.8,0.078,21.0,56.0,0.99633,3.52,0.6,9.5,3
1787,8.021720503150991,1.0658369035627269,0.10154768218132831,3.8044336394084572,0.11834573727485058,5.0,14.414480335433993,0.9971802724696076,3.5325971211730116,0.5586516150945298,10.223347614250907,0
1702,7.323633744179489,1.0284491755679526,0.03818312791025546,2.6081254998590158,0.06950814790461605,16.454938373076637,40.72818953717882,0.9969436481511923,3.3856279813743653,0.5476366255820512,9.93633744179489,0
1708,6.7936743487040365,0.81152089178722,0.0012651302591927171,1.2379539077757815,0.25504451905062886,15.367434870403642,27.92463927968619,0.9947916009017179,3.334548997980716,0.5175907815551564,9.809488476943946,0
2942,8.929491139959362,0.37383047474644415,0.409118639249492,2.3823727849898404,0.0990338766227141,6.0,10.0,0.9959800674689655,3.1458644935091433,0.5888136075050797,11.838304747464441,4
3367,8.119226048274099,0.443751534310918,0.22485334974047538,2.0620162801713113,0.0811875767155459,12.0,18.524032560342622,0.9949777963691409,3.2256741391383277,0.6386048840513935,11.18124232844541,4
1661,7.268471687338818,1.0490874102501113,0.021921385443530436,4.885720177862383,0.09042358436694077,4.123144582258782,14.0,0.9972488730091285,3.52916162695976,0.5312314458225879,10.480786145564695,0
2899,8.376961232800852,0.38383566097976557,0.31154418492012786,1.5564134360667377,0.07182067180333689,3.435865639332623,9.564134360667378,0.9959339224656018,3.137434625573305,0.5682067180333689,9.630759691799787,3
4033,9.976959838343333,0.5888696432551372,0.541587278427441,4.149350459860881,0.08210870540689215,6.778258918621569,18.22174108137843,0.9962901149874455,3.2122174108137846,0.7016738837793235,13.283261162206765,5
2145,6.846816877304248,0.8937664882105373,0.016737402726572263,1.848938959101416,0.08762466195661181,5.8368701363286135,11.510610408985839,0.9957977189690475,3.5418435068164307,0.592480131355581,10.104973370487818,0
3120,7.684586049341631,0.5446137845095435,0.3323068922547717,2.6230689225477173,0.08732698308089212,21.961551795753806,57.07689640849239,0.9968855489878958,3.56711811812953,0.6763456871486169,11.884620718301521,4
1078,8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,2
2943,10.299191237687435,0.45344116830834214,0.6851961056388596,6.085159596003168,0.07568014603854277,37.663970792291444,74.99191237687434,0.9987983824753749,3.1823210709493135,0.8365588316916578,11.97759805281943,4
3929,8.163694036381498,0.5092356957554919,0.37515920485086646,2.346178478777459,0.07490127484841042,7.780254969682085,16.780254969682083,0.9928488212188217,3.202197450303179,0.7134076490904625,12.96815298180925,5
3215,6.857799487133157,0.7939336762753912,0.0813991431602697,2.024541559819408,0.11176839764785457,6.298166239277631,24.40366752144474,0.9953472493589164,3.4272017136794606,0.7166742072686251,11.007108824830723,4
2438,7.506218216712094,0.75433931447434,0.0006218216712094715,1.9010363694520156,0.08404922754897076,6.0,12.00518184726008,0.9967227981975205,3.34,0.4900777277089012,9.700777277089012,1
3892,8.8772983685014,0.30811578420708285,0.4972304140381486,2.8088537016893427,0.08032690087738428,27.565264737875143,54.21906649264372,0.9960015893104196,3.177809335073563,0.7529625596403229,12.334619824523143,5
1587,5.8,0.61,0.11,1.8,0.066,18.0,28.0,0.99483,3.55,0.66,10.9,3
4084,6.981528538526738,0.40357750191927366,0.29544052981937374,2.911146403895053,0.06498832096246211,19.97505374964684,56.134822114026306,0.9948124731251765,3.407404466342079,0.844692142308779,13.259235730736632,5
2219,7.770424705092394,1.114001931523958,0.060502701831757544,3.9845289613504518,0.10971791487483874,5.0,14.246949803394928,0.9969457297247529,3.571966796202192,0.5511127411527719,10.416007726095831,0
2654,6.3045303051955575,0.6754130572384185,0.2101598931245491,2.0498667557295427,0.06703464351031897,9.503997328113726,63.99733511459085,0.9949641572212382,3.5941872099502086,0.519893404583634,11.4456029390749,1
3857,6.7843581543365445,0.5155906154108862,0.1444093845891137,2.1911812308217726,0.06318635384702954,28.55906154108863,46.813646152970456,0.9932740588004326,3.554309599954464,0.74,13.171547999772319,5
2638,9.895342541414479,0.8913135040327064,0.24046574585855202,3.3370284742813783,0.10248113897125513,11.865858478631047,85.84257118570345,1.0007008852528365,3.4213414152136896,0.6447228644288966,11.16618550784793,1
3358,9.223144773195303,0.3880786193298826,0.4525110256442366,2.351474112435298,0.07769434319585905,12.0,28.201965483247065,0.9952922061341487,3.263941035502588,0.75,12.418231065077642,4
3637,10.58394477952136,0.34129585846410204,0.5067889559042722,3.7025245945470697,0.0708704141535898,5.0,15.129585846410208,0.9973160552204786,3.1732110440957277,0.6993234687034215,11.464220881914557,5
2692,6.739501320189746,0.6395098946555232,0.0032192612351479855,1.6214617415676533,0.06781960421377907,4.0,8.0,0.9943076802133959,3.333219261235148,0.36570765168646935,10.260498679810254,1
3922,7.354610624409313,0.36453893755906874,0.30226946877953437,1.8453893755906874,0.0699149561968381,16.546106244093124,25.134734389767186,0.9943102818453153,3.237730531220466,0.7136168126772062,11.377305312204657,5
369,9.4,0.27,0.53,2.4,0.074,6.0,18.0,0.9962,3.2,1.13,12.0,4
3277,8.795563379105689,0.4434471826869906,0.4960580982093485,4.182764086565047,0.088989788597154,3.0,9.738908447764219,0.9962568591593983,3.2543855638800827,0.6082764086565047,11.969454223882108,4
2038,8.187934859868141,1.001789414728573,0.02,3.2879348598681415,0.08357975572450553,6.0,11.070040712582411,0.9987154811192593,3.484902849880769,0.4998056997615376,10.926457251788468,0
1115,7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,3
2400,10.07154887123749,0.24417391765655277,0.3549402124899126,2.173423904393964,0.057664402390150915,14.132880478030183,36.26576095606036,0.9961160815139546,3.2362010889747417,0.4895570650732327,9.286711952196983,1
335,11.9,0.695,0.53,3.4,0.128,7.0,21.0,0.9992,3.17,0.84,12.2,4
1178,5.6,0.915,0.0,2.1,0.0409999999999999,17.0,78.0,0.99346,3.68,0.73,11.4,2
966,9.0,0.38,0.41,2.4,0.103,6.0,10.0,0.99604,3.13,0.58,11.9,4
608,10.1,0.65,0.37,5.1,0.11,11.0,65.0,1.0026,3.32,0.64,10.4,3
2843,7.718665654170899,0.7563666603385681,0.005466641354272481,1.8590001898429562,0.08318000379685914,5.726667932286376,12.273332067713625,0.9968949325233367,3.333166698307159,0.4968333016928406,9.7,1
1487,6.0,0.64,0.05,1.9,0.066,9.0,17.0,0.99496,3.52,0.78,10.6,2
1551,7.1,0.67,0.0,2.3,0.083,18.0,27.0,0.99768,3.44,0.54,9.4,2
1492,6.2,0.65,0.06,1.6,0.05,6.0,18.0,0.99348,3.57,0.54,11.95,2
1810,9.781149511285033,0.6350885333262825,0.41138926224431505,2.049822933347435,0.17959465956129028,5.167256888841883,15.330972444632469,0.9988313265779376,3.2252301866483344,0.63,8.659248177704919,0
133,6.6,0.5,0.01,1.5,0.06,17.0,26.0,0.9952,3.4,0.58,9.8,3
172,8.0,0.42,0.17,2.0,0.073,6.0,18.0,0.9972,3.29,0.61,9.2,3
2064,7.401358257410716,1.187682558386164,0.0,4.2353987328348035,0.0972716514821431,5.0,13.9660435647321,0.9965875040318215,3.6291171326830347,0.5390492198124989,10.701358257410716,0
1272,5.9,0.46,0.0,1.9,0.077,25.0,44.0,0.99385,3.5,0.53,11.2,2
154,7.1,0.43,0.42,5.5,0.07,29.0,129.0,0.9973,3.42,0.72,10.5,2
3752,5.579496692846295,0.7761880942466638,0.0458993385692591,1.482013228614818,0.04479496692846295,15.280529144592721,87.79496692846296,0.9920719470855407,3.5476980157077773,0.82,13.12553637869075,5
3888,12.108389753405273,0.3163727254188205,0.6826740368326226,2.1817922130890843,0.07054337704712672,6.81935041099121,29.0,0.9983376650404728,2.9118636270941023,0.8145376639267252,9.936558401831869,5
300,7.5,0.53,0.06,2.6,0.086,20.0,44.0,0.9965,3.38,0.59,10.7,3
2693,6.716000043399696,0.864339996853522,0.054840004990965086,5.410999962025265,0.07851399990235068,22.513999902350683,47.0,0.9959025200366728,3.5648799969620213,0.5032400006509954,11.113599982640121,1
2179,6.909546759310921,0.8096367732420694,0.015062679405251744,1.2228222415231087,0.26259530738604003,15.863066550861348,29.410800347415957,0.9948489874508757,3.3184024430933823,0.5113693344913866,9.781742206781514,0
1159,10.2,0.41,0.43,2.2,0.11,11.0,37.0,0.99728,3.16,0.67,10.8,2
2778,6.702362821880109,0.763544232820164,0.030708846564032808,1.8047256437602188,0.06439367301539509,4.0,9.53544232820164,0.9949631556544251,3.432362821880109,0.5081898095381476,10.655907054700274,1
3248,12.179247758050533,0.4248946259029756,0.7375940302436834,4.558495516101065,0.06980901485857383,7.0,38.89623879025266,1.0008033074556137,3.186391045365525,0.6291277606832115,12.327820907310503,4
711,8.9,0.565,0.34,3.0,0.093,16.0,112.0,0.9998,3.38,0.61,9.5,2
3113,7.208368805890873,0.3600398514566232,0.45992029708675364,2.09800742716884,0.07385653475615646,23.988044563013037,43.99202970867536,0.995339681188347,3.399362376694029,0.8498405941735072,10.999202970867536,4
4051,8.85780068645802,0.4260606427481368,0.5191582776929953,4.050729734803774,0.08025364867401887,12.464645241728773,31.929290483457546,0.9977225591263785,3.3133782090471935,0.812109965677099,12.969023650551415,5
1057,7.6,0.42,0.25,3.9,0.104,28.0,90.0,0.99784,3.15,0.57,9.1,2
2481,7.96390995325503,0.7239286138980696,0.023609004674497024,2.8492476285486683,0.08811466232470636,10.93421209098151,26.885337675293638,0.9976819549766275,3.3729511255843123,0.4718045023372485,9.422932464941272,1
1824,6.76503033801229,0.7957666859067593,0.0069939323975420735,1.4098179719262622,0.20090733884322742,12.503033801228963,23.055157462089237,0.9951611086396415,3.4004302225717336,0.5519635943852524,9.852454492981567,0
2679,7.013450754331097,0.4618521444096947,0.35345075433109696,2.1,0.10653803017324387,3.6218308188963437,7.7563383622073125,0.9955918947954364,3.3984013900785977,0.5762183081889634,10.984013900785978,1
164,7.3,0.59,0.26,7.2,0.07,35.0,121.0,0.9981,3.37,0.49,9.4,2
411,9.1,0.45,0.35,2.4,0.08,23.0,78.0,0.9987,3.38,0.62,9.5,2
2050,7.1088424140117805,0.8264368922769143,0.02,2.2088424140117806,0.07953315905254418,6.0,11.744473491242637,0.9967461374055715,3.5321131443869844,0.5942262887739692,10.21830283419523,0
2262,10.154679678984097,0.6570197281947148,0.4499310142340691,2.2758128967280644,0.19157733564512064,5.0,15.836453119322732,0.9991710343670518,3.1984335169591582,0.6226403903695229,8.58807891277886,0
4073,12.532559604311034,0.3114197978039782,0.7132559604311035,2.214197978039782,0.07192901010980109,5.9645050549005445,28.538565713707083,0.9986467575823509,2.889583635176853,0.8139658593330926,9.842593934119346,5
3135,7.2,0.36319383217778267,0.4472246712888694,2.211784126222393,0.0730418503466652,23.840308391110867,43.68061678222173,0.9950557489361773,3.390418503466652,0.8292400908444126,11.303414056889352,4
626,8.8,0.6,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,2
2041,7.142891452530337,0.9193211676146823,0.04285142457827706,5.4926913127700345,0.08414457262651678,3.285943016868918,14.0,0.9978684021675169,3.4328834469399254,0.5228594301686892,10.27148575421723,0
830,7.5,0.685,0.07,2.5,0.0579999999999999,5.0,9.0,0.99632,3.38,0.55,10.9,1
1855,7.3046774292735215,1.0865000102493054,0.015887095121079792,4.710725758511314,0.09223387146367597,4.364516195156808,14.0,0.997070258015584,3.5569193624430326,0.5336451619515681,10.541129048789202,0
1466,7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,4
947,8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,4
2292,9.906155652269167,0.6117926578458188,0.3088229073810977,2.765550661563588,0.07782775330781794,6.0,27.36555066156359,0.9976778563875341,3.211106901694904,0.5544816446145471,9.76274302460366,1
796,8.7,0.46,0.31,2.5,0.126,24.0,64.0,0.99746,3.1,0.74,9.6,2
3244,8.008652919463453,0.3094808248321928,0.44826941610730936,2.0930776644292375,0.21331759496632952,5.017305838926906,15.982694161073093,0.9936087276926187,3.1525958758390358,0.8087885912751166,12.487885912751166,4
808,7.4,0.53,0.12,1.9,0.165,4.0,12.0,0.99702,3.26,0.86,9.2,2
675,9.3,0.41,0.39,2.2,0.064,12.0,31.0,0.9984,3.26,0.65,10.2,2
3869,8.781928269065041,0.41272286923739837,0.430024219194309,1.8,0.06909156961439024,6.363856538130081,13.455426152520326,0.9949635174694098,3.2990600846617886,0.69,11.991085230504066,5
768,7.1,0.59,0.02,2.3,0.0819999999999999,24.0,94.0,0.99744,3.55,0.53,9.7,3
557,15.6,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,2
698,9.4,0.615,0.28,3.2,0.087,18.0,72.0,1.0001,3.31,0.53,9.7,2
3952,8.1752199555876,0.5046864150462081,0.3367858586904373,1.6926386313167727,0.06724053598007473,29.558317879006367,79.80611832313036,0.9936349350241568,3.2205391876725438,0.7087973200996264,12.2561950111031,5
617,11.5,0.31,0.51,2.2,0.079,14.0,28.0,0.9982,3.03,0.93,9.8,3
2748,5.900007489219678,0.7664597531645638,0.09041632341076478,2.0458330212825135,0.07187510297677056,10.166679148699462,66.08333957434974,0.9946187570211434,3.602081617053824,0.5816667914869946,11.095821787452998,1
31,6.9,0.685,0.0,2.5,0.105,22.0,37.0,0.9966,3.46,0.57,10.6,3
2305,6.9475710868791865,0.49591801753265086,0.20256152006272543,1.907318628750644,0.08221955886251923,8.926813712493558,23.0,0.9958628076003136,3.3852428913120813,0.4314637257501288,9.08476348656556,1
712,8.7,0.69,0.0,3.2,0.084,13.0,33.0,0.9992,3.36,0.45,9.4,2
2226,7.016938969131968,0.8511199536254408,0.043770422684897614,4.89015494903669,0.08116938969131961,3.6229577315102386,13.584694845659842,0.9976480826394862,3.431147886575512,0.5428417834887088,10.14808685570748,0
2421,7.693697463050296,0.7828802442098963,0.07332353275943795,1.8618907610849114,0.06707731162578692,4.0,7.793697463050296,0.9966677394546697,3.376504202955976,0.38157563423742613,9.57449583498432,1
2944,8.18102937720833,0.28108403558809547,0.3989159644119046,2.391869733089284,0.0522032566727679,4.0,9.972899110297613,0.9935497016619131,3.330406513345536,0.6979674332723209,12.8,4
1621,6.710747419869279,0.7630898832124179,0.02080605649019597,1.9047873437254759,0.0781074741986928,5.919394350980403,12.053737099346398,0.9960558865833202,3.54596971754902,0.6270444595359481,9.956717137418298,0
3132,8.978135081698342,0.502200473287927,0.2767412344413931,2.300139814577612,0.0818871800440514,11.444289094913765,18.555710905086237,0.9960245407611534,3.2699860185422387,0.5988997633560366,11.111281995594858,4
256,9.4,0.34,0.37,2.2,0.075,5.0,13.0,0.998,3.22,0.62,9.2,2
362,11.9,0.58,0.66,2.5,0.072,6.0,37.0,0.9992,3.05,0.56,10.0,2
1582,6.1,0.715,0.1,2.6,0.053,13.0,27.0,0.99362,3.57,0.5,11.9,2
2407,8.690393293128182,0.6922344004831869,0.2043377032569798,1.912081809413081,0.08542212907122475,23.529837394416163,111.84278962598333,0.9980241636188261,3.2185589939692276,1.015895121832485,9.577147358267778,1
3691,8.46864081736242,0.47365857130771777,0.4158187756483226,2.1682928565385886,0.07363066326098991,7.526132652197984,16.526132652197983,0.9934256788795105,3.2047386734780203,0.7057839795659395,12.81567959131879,5
2641,7.569560456697552,0.7544429029094178,0.15555709709058213,4.297926400542111,0.08318523656968607,20.209842286875954,46.53497371447933,0.9965942494167789,3.431191588633384,0.5046502628552068,10.316450057510718,1
1775,6.790333239052037,0.7859708062274606,0.02677499292890278,2.680749080757361,0.07890333239052034,5.322500707109723,12.451666195260184,0.9964697328430706,3.516125035355486,0.6051583592606898,10.006458274407523,0
3699,9.14003616841075,0.3866546105297498,0.5080072336821502,1.933453894702502,0.0722010850523225,6.866546105297498,16.1334538947025,0.9948575479325704,3.20199276631785,0.7206943957815755,12.393236884237998,5
2607,7.747400596534209,0.6723126864169402,0.005395004971118407,2.2,0.06861850149133553,5.920999005776318,14.0,0.9959954357605811,3.356839960231053,0.58,10.953950049711183,1
3938,10.065952736905848,0.33156635968590764,0.5798186620416002,2.9548225890067688,0.07523495395288615,10.852430929329227,33.31327193718153,0.9979451774109932,3.1334047263094154,0.8415663596859077,11.417476976443076,5
2988,8.922964379723203,0.34425890506919943,0.39311068608303934,3.416284962214382,0.10471819266366349,12.0,24.11482189861601,0.9954521087734567,3.2334446569584805,0.7160750658062416,11.965553430415197,4
2806,7.5786778357679,0.7915853320847203,0.25512980596827883,2.0123918283597675,0.07677812462646041,10.628245149206972,63.24783656719535,0.9961333749551752,3.3655901529945824,0.4899134626878141,10.208930335872333,1
3881,7.66716764044411,0.5279364194739682,0.13870519850382623,2.233583820222055,0.06300751460666164,29.793641947396825,41.45780374517627,0.9942917629962595,3.409080928836909,0.7444277453185296,12.390057827702924,5
622,10.0,0.58,0.22,1.9,0.08,9.0,32.0,0.9974,3.13,0.55,9.5,2
1882,7.4615298049735355,1.173719535754852,0.0013673289994118897,4.191888517524995,0.09611123615038218,5.068366449970594,13.794900650088216,0.9967586101639319,3.6197450325044107,0.5365816775014703,10.720509934991178,0
